,Query,Song Name,Song ID,Info
75,q=metal%20energetic%20studying%20,The Center of Celestial Existence,2DQQ1qMBlH6GLdDbWTDMBn,"{'danceability': 0.478, 'energy': 0.856, 'key': 10, 'loudness': -11.453, 'mode': 0, 'speechiness': 0.0602, 'acousticness': 0.00111, 'instrumentalness': 0.953, 'liveness': 0.0965, 'valence': 0.0375, 'tempo': 134.929, 'type': 'audio_features', 'id': '2DQQ1qMBlH6GLdDbWTDMBn', 'uri': 'spotify:track:2DQQ1qMBlH6GLdDbWTDMBn', 'track_href': 'https://api.spotify.com/v1/tracks/2DQQ1qMBlH6GLdDbWTDMBn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2DQQ1qMBlH6GLdDbWTDMBn', 'duration_ms': 114000, 'time_signature': 5}"
76,q=metal%20energetic%20studying%20,Resonance,0f8WKV8CuhbTsEAuIxBaGX,"{'danceability': 0.327, 'energy': 0.777, 'key': 0, 'loudness': -7.136, 'mode': 0, 'speechiness': 0.0354, 'acousticness': 3.15e-05, 'instrumentalness': 0.739, 'liveness': 0.0856, 'valence': 0.346, 'tempo': 84.993, 'type': 'audio_features', 'id': '0f8WKV8CuhbTsEAuIxBaGX', 'uri': 'spotify:track:0f8WKV8CuhbTsEAuIxBaGX', 'track_href': 'https://api.spotify.com/v1/tracks/0f8WKV8CuhbTsEAuIxBaGX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0f8WKV8CuhbTsEAuIxBaGX', 'duration_ms': 174088, 'time_signature': 4}"
77,q=metal%20energetic%20studying%20,Envision (feat. Rick Graham),50IYx2C7UfAmadookvL8ap,"{'danceability': 0.236, 'energy': 0.955, 'key': 2, 'loudness': -3.577, 'mode': 1, 'speechiness': 0.113, 'acousticness': 2.54e-05, 'instrumentalness': 0.853, 'liveness': 0.304, 'valence': 0.234, 'tempo': 114.9, 'type': 'audio_features', 'id': '50IYx2C7UfAmadookvL8ap', 'uri': 'spotify:track:50IYx2C7UfAmadookvL8ap', 'track_href': 'https://api.spotify.com/v1/tracks/50IYx2C7UfAmadookvL8ap', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/50IYx2C7UfAmadookvL8ap', 'duration_ms': 289360, 'time_signature': 4}"
78,q=metal%20energetic%20studying%20,I'm Closing My Eyes,1VFyYrik3z8IMpXbP2hUPL,"{'danceability': 0.417, 'energy': 0.868, 'key': 4, 'loudness': -7.836, 'mode': 1, 'speechiness': 0.0543, 'acousticness': 1.91e-05, 'instrumentalness': 0.928, 'liveness': 0.874, 'valence': 0.512, 'tempo': 140.039, 'type': 'audio_features', 'id': '1VFyYrik3z8IMpXbP2hUPL', 'uri': 'spotify:track:1VFyYrik3z8IMpXbP2hUPL', 'track_href': 'https://api.spotify.com/v1/tracks/1VFyYrik3z8IMpXbP2hUPL', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1VFyYrik3z8IMpXbP2hUPL', 'duration_ms': 109714, 'time_signature': 4}"
79,q=metal%20energetic%20studying%20,Metal Zone,2n6OfaTIml6ZPTbSL5Shk7,"{'danceability': 0.369, 'energy': 0.93, 'key': 6, 'loudness': -5.499, 'mode': 1, 'speechiness': 0.118, 'acousticness': 4.61e-06, 'instrumentalness': 0.948, 'liveness': 0.321, 'valence': 0.379, 'tempo': 159.687, 'type': 'audio_features', 'id': '2n6OfaTIml6ZPTbSL5Shk7', 'uri': 'spotify:track:2n6OfaTIml6ZPTbSL5Shk7', 'track_href': 'https://api.spotify.com/v1/tracks/2n6OfaTIml6ZPTbSL5Shk7', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2n6OfaTIml6ZPTbSL5Shk7', 'duration_ms': 86625, 'time_signature': 5}"
80,q=driving%20music%20in%20folk%20style%20for%20calming%20,Wyoming,6Jr5Kkj2eeJMma7n1w5nS5,"{'danceability': 0.636, 'energy': 0.153, 'key': 0, 'loudness': -13.784, 'mode': 1, 'speechiness': 0.0417, 'acousticness': 0.922, 'instrumentalness': 0.925, 'liveness': 0.111, 'valence': 0.19, 'tempo': 149.971, 'type': 'audio_features', 'id': '6Jr5Kkj2eeJMma7n1w5nS5', 'uri': 'spotify:track:6Jr5Kkj2eeJMma7n1w5nS5', 'track_href': 'https://api.spotify.com/v1/tracks/6Jr5Kkj2eeJMma7n1w5nS5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6Jr5Kkj2eeJMma7n1w5nS5', 'duration_ms': 179801, 'time_signature': 3}"
81,q=driving%20music%20in%20folk%20style%20for%20calming%20,Indie Folk Acoustic,5OgoALxAsdifEKhVeGt3yu,"{'danceability': 0.679, 'energy': 0.55, 'key': 0, 'loudness': -14.734, 'mode': 1, 'speechiness': 0.0536, 'acousticness': 0.669, 'instrumentalness': 0.809, 'liveness': 0.11, 'valence': 0.218, 'tempo': 119.998, 'type': 'audio_features', 'id': '5OgoALxAsdifEKhVeGt3yu', 'uri': 'spotify:track:5OgoALxAsdifEKhVeGt3yu', 'track_href': 'https://api.spotify.com/v1/tracks/5OgoALxAsdifEKhVeGt3yu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5OgoALxAsdifEKhVeGt3yu', 'duration_ms': 102000, 'time_signature': 4}"
82,q=driving%20music%20in%20folk%20style%20for%20calming%20,Julia,3bwg9Bk1gvul1dAR0y0ksT,"{'danceability': 0.678, 'energy': 0.065, 'key': 11, 'loudness': -11.729, 'mode': 1, 'speechiness': 0.0985, 'acousticness': 0.975, 'instrumentalness': 0.885, 'liveness': 0.0986, 'valence': 0.237, 'tempo': 134.889, 'type': 'audio_features', 'id': '3bwg9Bk1gvul1dAR0y0ksT', 'uri': 'spotify:track:3bwg9Bk1gvul1dAR0y0ksT', 'track_href': 'https://api.spotify.com/v1/tracks/3bwg9Bk1gvul1dAR0y0ksT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3bwg9Bk1gvul1dAR0y0ksT', 'duration_ms': 127174, 'time_signature': 4}"
83,q=driving%20music%20in%20folk%20style%20for%20calming%20,Roving Gambler,3UuWMFOMUqAe68LViLsAl1,"{'danceability': 0.661, 'energy': 0.46, 'key': 11, 'loudness': -10.545, 'mode': 1, 'speechiness': 0.0347, 'acousticness': 0.646, 'instrumentalness': 0.00593, 'liveness': 0.0913, 'valence': 0.891, 'tempo': 116.687, 'type': 'audio_features', 'id': '3UuWMFOMUqAe68LViLsAl1', 'uri': 'spotify:track:3UuWMFOMUqAe68LViLsAl1', 'track_href': 'https://api.spotify.com/v1/tracks/3UuWMFOMUqAe68LViLsAl1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3UuWMFOMUqAe68LViLsAl1', 'duration_ms': 190667, 'time_signature': 4}"
84,q=driving%20music%20in%20folk%20style%20for%20calming%20,Our Town,6YwVYM1BUd81B3F2gAeLWa,"{'danceability': 0.304, 'energy': 0.024, 'key': 2, 'loudness': -25.085, 'mode': 1, 'speechiness': 0.0495, 'acousticness': 0.994, 'instrumentalness': 0.935, 'liveness': 0.108, 'valence': 0.312, 'tempo': 75.98, 'type': 'audio_features', 'id': '6YwVYM1BUd81B3F2gAeLWa', 'uri': 'spotify:track:6YwVYM1BUd81B3F2gAeLWa', 'track_href': 'https://api.spotify.com/v1/tracks/6YwVYM1BUd81B3F2gAeLWa', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6YwVYM1BUd81B3F2gAeLWa', 'duration_ms': 226280, 'time_signature': 4}"
85,q=driving%20music%20in%20folk%20style%20for%20calming%20,Cripple Creek,7da30vuOjuW8KdW2qYW2gE,"{'danceability': 0.496, 'energy': 0.393, 'key': 7, 'loudness': -12.14, 'mode': 1, 'speechiness': 0.0416, 'acousticness': 0.628, 'instrumentalness': 0.874, 'liveness': 0.131, 'valence': 0.858, 'tempo': 100.035, 'type': 'audio_features', 'id': '7da30vuOjuW8KdW2qYW2gE', 'uri': 'spotify:track:7da30vuOjuW8KdW2qYW2gE', 'track_href': 'https://api.spotify.com/v1/tracks/7da30vuOjuW8KdW2qYW2gE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7da30vuOjuW8KdW2qYW2gE', 'duration_ms': 81375, 'time_signature': 4}"
86,q=driving%20music%20in%20folk%20style%20for%20calming%20,Elevate,3y0NVBcg8E6G6UrX8bfjtg,"{'danceability': 0.441, 'energy': 0.51, 'key': 7, 'loudness': -9.668, 'mode': 1, 'speechiness': 0.0288, 'acousticness': 0.394, 'instrumentalness': 0.877, 'liveness': 0.337, 'valence': 0.376, 'tempo': 82.538, 'type': 'audio_features', 'id': '3y0NVBcg8E6G6UrX8bfjtg', 'uri': 'spotify:track:3y0NVBcg8E6G6UrX8bfjtg', 'track_href': 'https://api.spotify.com/v1/tracks/3y0NVBcg8E6G6UrX8bfjtg', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3y0NVBcg8E6G6UrX8bfjtg', 'duration_ms': 183273, 'time_signature': 3}"
87,q=driving%20music%20in%20folk%20style%20for%20calming%20,Rest And Be Thankful,4rWFhSkHuCflr32an44fXA,"{'danceability': 0.486, 'energy': 0.0173, 'key': 5, 'loudness': -23.984, 'mode': 1, 'speechiness': 0.0504, 'acousticness': 0.994, 'instrumentalness': 0.919, 'liveness': 0.0836, 'valence': 0.115, 'tempo': 63.51, 'type': 'audio_features', 'id': '4rWFhSkHuCflr32an44fXA', 'uri': 'spotify:track:4rWFhSkHuCflr32an44fXA', 'track_href': 'https://api.spotify.com/v1/tracks/4rWFhSkHuCflr32an44fXA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4rWFhSkHuCflr32an44fXA', 'duration_ms': 170004, 'time_signature': 4}"
88,q=driving%20music%20in%20folk%20style%20for%20calming%20,Wilson rag,0f17rxB5YPXL5Pab3Yzsv0,"{'danceability': 0.398, 'energy': 0.425, 'key': 5, 'loudness': -17.765, 'mode': 0, 'speechiness': 0.0341, 'acousticness': 0.903, 'instrumentalness': 0.806, 'liveness': 0.102, 'valence': 0.924, 'tempo': 97.263, 'type': 'audio_features', 'id': '0f17rxB5YPXL5Pab3Yzsv0', 'uri': 'spotify:track:0f17rxB5YPXL5Pab3Yzsv0', 'track_href': 'https://api.spotify.com/v1/tracks/0f17rxB5YPXL5Pab3Yzsv0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0f17rxB5YPXL5Pab3Yzsv0', 'duration_ms': 100693, 'time_signature': 4}"
89,q=driving%20music%20in%20folk%20style%20for%20calming%20,Doc's Guitar,7Et5yl6orzIks2i95ZPztQ,"{'danceability': 0.34, 'energy': 0.254, 'key': 3, 'loudness': -26.119, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.875, 'instrumentalness': 0.916, 'liveness': 0.119, 'valence': 0.975, 'tempo': 140.842, 'type': 'audio_features', 'id': '7Et5yl6orzIks2i95ZPztQ', 'uri': 'spotify:track:7Et5yl6orzIks2i95ZPztQ', 'track_href': 'https://api.spotify.com/v1/tracks/7Et5yl6orzIks2i95ZPztQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7Et5yl6orzIks2i95ZPztQ', 'duration_ms': 78000, 'time_signature': 4}"
90,q=rock%20sad%20workout%20,Sad But True (Workout Mix),7jQS5Pl3fGAL4Lxdfg99VF,"{'danceability': 0.59, 'energy': 0.915, 'key': 7, 'loudness': -4.975, 'mode': 1, 'speechiness': 0.045, 'acousticness': 0.00348, 'instrumentalness': 0, 'liveness': 0.0583, 'valence': 0.489, 'tempo': 89.004, 'type': 'audio_features', 'id': '7jQS5Pl3fGAL4Lxdfg99VF', 'uri': 'spotify:track:7jQS5Pl3fGAL4Lxdfg99VF', 'track_href': 'https://api.spotify.com/v1/tracks/7jQS5Pl3fGAL4Lxdfg99VF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jQS5Pl3fGAL4Lxdfg99VF', 'duration_ms': 323187, 'time_signature': 4}"
91,q=rock%20sad%20workout%20,Somebody to Love (2022 Workout Remix),6vgdTVpCtm59R3fOgdyYHv,"{'danceability': 0.792, 'energy': 0.715, 'key': 11, 'loudness': -7.834, 'mode': 1, 'speechiness': 0.0419, 'acousticness': 0.000134, 'instrumentalness': 0.25, 'liveness': 0.0345, 'valence': 0.882, 'tempo': 130.977, 'type': 'audio_features', 'id': '6vgdTVpCtm59R3fOgdyYHv', 'uri': 'spotify:track:6vgdTVpCtm59R3fOgdyYHv', 'track_href': 'https://api.spotify.com/v1/tracks/6vgdTVpCtm59R3fOgdyYHv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6vgdTVpCtm59R3fOgdyYHv', 'duration_ms': 404520, 'time_signature': 4}"
92,q=rock%20sad%20workout%20,Smells Like Teen Spirit - Workout Music 130 Bpm,0iQJMd2BZlY9WnUxglCYgG,"{'danceability': 0.542, 'energy': 0.997, 'key': 8, 'loudness': -4.841, 'mode': 1, 'speechiness': 0.0368, 'acousticness': 0.000249, 'instrumentalness': 0.0229, 'liveness': 0.0613, 'valence': 0.619, 'tempo': 130.033, 'type': 'audio_features', 'id': '0iQJMd2BZlY9WnUxglCYgG', 'uri': 'spotify:track:0iQJMd2BZlY9WnUxglCYgG', 'track_href': 'https://api.spotify.com/v1/tracks/0iQJMd2BZlY9WnUxglCYgG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0iQJMd2BZlY9WnUxglCYgG', 'duration_ms': 316604, 'time_signature': 4}"
93,q=rock%20sad%20workout%20,Sweet Child O' Mine - Workout Mix 128 BPM,6zUOshjRmV5029qYbfE3q5,"{'danceability': 0.543, 'energy': 0.783, 'key': 6, 'loudness': -5.649, 'mode': 1, 'speechiness': 0.0405, 'acousticness': 7.09e-05, 'instrumentalness': 7.68e-05, 'liveness': 0.111, 'valence': 0.661, 'tempo': 127.987, 'type': 'audio_features', 'id': '6zUOshjRmV5029qYbfE3q5', 'uri': 'spotify:track:6zUOshjRmV5029qYbfE3q5', 'track_href': 'https://api.spotify.com/v1/tracks/6zUOshjRmV5029qYbfE3q5', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6zUOshjRmV5029qYbfE3q5', 'duration_ms': 345717, 'time_signature': 4}"
94,q=rock%20sad%20workout%20,Enter Sandman - Hard Rock Remix,2PfZgOsagpqjlfSJXJzmCI,"{'danceability': 0.53, 'energy': 0.986, 'key': 6, 'loudness': -4.29, 'mode': 0, 'speechiness': 0.113, 'acousticness': 5.41e-05, 'instrumentalness': 0.00137, 'liveness': 0.1, 'valence': 0.495, 'tempo': 129.982, 'type': 'audio_features', 'id': '2PfZgOsagpqjlfSJXJzmCI', 'uri': 'spotify:track:2PfZgOsagpqjlfSJXJzmCI', 'track_href': 'https://api.spotify.com/v1/tracks/2PfZgOsagpqjlfSJXJzmCI', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2PfZgOsagpqjlfSJXJzmCI', 'duration_ms': 293542, 'time_signature': 4}"
95,q=rock%20sad%20workout%20,Bring Me to Life - Hard Rock Remix,4ApxzbzLwKXjpBBdCgfpuT,"{'danceability': 0.507, 'energy': 0.995, 'key': 4, 'loudness': -3.612, 'mode': 0, 'speechiness': 0.193, 'acousticness': 0.000102, 'instrumentalness': 0.0188, 'liveness': 0.436, 'valence': 0.365, 'tempo': 130.018, 'type': 'audio_features', 'id': '4ApxzbzLwKXjpBBdCgfpuT', 'uri': 'spotify:track:4ApxzbzLwKXjpBBdCgfpuT', 'track_href': 'https://api.spotify.com/v1/tracks/4ApxzbzLwKXjpBBdCgfpuT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4ApxzbzLwKXjpBBdCgfpuT', 'duration_ms': 310160, 'time_signature': 4}"
96,q=rock%20sad%20workout%20,Enter Sandman - Workout Music 128 Bpm,4SLsOKz5uYIOBHrABNs3pd,"{'danceability': 0.69, 'energy': 0.737, 'key': 6, 'loudness': -5.766, 'mode': 0, 'speechiness': 0.047, 'acousticness': 0.000159, 'instrumentalness': 0.00411, 'liveness': 0.0885, 'valence': 0.823, 'tempo': 128.014, 'type': 'audio_features', 'id': '4SLsOKz5uYIOBHrABNs3pd', 'uri': 'spotify:track:4SLsOKz5uYIOBHrABNs3pd', 'track_href': 'https://api.spotify.com/v1/tracks/4SLsOKz5uYIOBHrABNs3pd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4SLsOKz5uYIOBHrABNs3pd', 'duration_ms': 347238, 'time_signature': 4}"
97,q=rock%20sad%20workout%20,Crazy Train - Hard Rock Remix,5d4zh95X6UeB69hZEoVz5v,"{'danceability': 0.503, 'energy': 0.985, 'key': 9, 'loudness': -4.81, 'mode': 1, 'speechiness': 0.062, 'acousticness': 1.02e-05, 'instrumentalness': 0.0349, 'liveness': 0.344, 'valence': 0.567, 'tempo': 130.005, 'type': 'audio_features', 'id': '5d4zh95X6UeB69hZEoVz5v', 'uri': 'spotify:track:5d4zh95X6UeB69hZEoVz5v', 'track_href': 'https://api.spotify.com/v1/tracks/5d4zh95X6UeB69hZEoVz5v', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5d4zh95X6UeB69hZEoVz5v', 'duration_ms': 384002, 'time_signature': 4}"
98,q=rock%20sad%20workout%20,Crazy Train (Fitness Version),3K42v1U1TxtjXKpJv4zy7R,"{'danceability': 0.636, 'energy': 0.944, 'key': 11, 'loudness': -3.959, 'mode': 0, 'speechiness': 0.0524, 'acousticness': 0.000491, 'instrumentalness': 0.111, 'liveness': 0.35, 'valence': 0.727, 'tempo': 160.062, 'type': 'audio_features', 'id': '3K42v1U1TxtjXKpJv4zy7R', 'uri': 'spotify:track:3K42v1U1TxtjXKpJv4zy7R', 'track_href': 'https://api.spotify.com/v1/tracks/3K42v1U1TxtjXKpJv4zy7R', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3K42v1U1TxtjXKpJv4zy7R', 'duration_ms': 234000, 'time_signature': 4}"
99,q=rock%20sad%20workout%20,Dead And Done,6FwwzvOfCSLSDAJGojGWYW,"{'danceability': 0.419, 'energy': 0.939, 'key': 9, 'loudness': -4.075, 'mode': 1, 'speechiness': 0.0656, 'acousticness': 3.31e-05, 'instrumentalness': 0.299, 'liveness': 0.327, 'valence': 0.593, 'tempo': 154.009, 'type': 'audio_features', 'id': '6FwwzvOfCSLSDAJGojGWYW', 'uri': 'spotify:track:6FwwzvOfCSLSDAJGojGWYW', 'track_href': 'https://api.spotify.com/v1/tracks/6FwwzvOfCSLSDAJGojGWYW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6FwwzvOfCSLSDAJGojGWYW', 'duration_ms': 207093, 'time_signature': 4}"
